,Username,Tweet,Category
1506,thinkpaol_261,"@qFrancoisGaraud @clemence442 @BrunoRetailleau @lesRepublicains @ECiotti @vpecresse Le même sénateur que vous avez voulu désespérément recruter et qui vous a envoyé boulé ?

Se faire jeter par son crush, ça rend visiblement aigri.

Après ça pourrait être pire comme confondre 200 et 2000.",2
1507,DjigiLamoroso,"Vu ses réponses, je me demande: Anne Hidalgo est une candidate à la présidentielle ou à miss France ?",2
1508,BenglerC,"@ATE_CHT Lors d’un vol sanitaire en helico protection civile, 2 mirages nous frôlent sans s’annoncer. Notre pilote, fataliste, dit qu’il va peut-être faire un air miss mais que cela ne sert pas à grand chose !",0
1509,Sabrinabuizza,"@MatthieuGariel @drac_miss @EmilieCChalas #fakenews ce sont des militants #lr de #Pecresse vous n’avez pas vu la vidéo que vous retweeter ou quoi !? https://t.co/NYt1JY7f7s",0
1510,Erreur_781,"@ArgentoD77 @invite_t @MarimoZoro79 @UnpeudeTegrity @MananiPerivoli @TaubirAction @ChTaubira Elle a dit votre religion c'est de la merde et votre dieu je lui met un doigt dans le cul. Elle a ensuite visité la grande mosquée et inviter à la discussion mais se retranché sans expliciter ses propos. Elle dit que c'est pas ce qu'elle pensait, qu'elle était énervé.",1
1511,jul0u_,"@Craak32 @drac_miss @MatthieuGariel @EmilieCChalas C'est la personne agressée qui milite pour Pécresse, vous n'avez pas la lumière à tous les étages visiblement",1
1512,sirwinston1707,"@Anne_Hidalgo @2022avecHidalgo @partisocialiste Madame 2% ? La reine des rats ? ou miss #saccageparis ?",1
1513,Homo_Natio,"@Ryan79401683 @maitrerenard31 @BFMTV @ChTaubira Comme vous dites, mon p'tit M'sieur. Et ce qui est fascinant c'est qu'on prenne le temps d'en parler ensemble, ici, alors qu'on se carre le cul, l'un comme l'autre de ce que nous pensons mutuellement. On a vraiment rien d'autre à foutre ! Misère humaine.",1
1514,Erreur_781,"@invite_t @ArgentoD77 @MarimoZoro79 @UnpeudeTegrity @MananiPerivoli @TaubirAction @ChTaubira Tu parle d'un truc que tu n'a jamais vécu jamais vu tu habites même pas dans un quartier populaire, moi j'y vis j'y ai fais tout mon cursus scolaire je mange du porc je n'ai jamais vu ça et c'est moi le déni ? Occupe-toi de ton cul. Stp",1
1515,PGapenne,"@BFMTV @NouyouE @ChTaubira La blague c’est miss je fais la quête qui veut un coup de buzz.
#Zemmour2emeTour 
#DebatZemmourMacron 
#ZemmourPrésident 
#ScandaleMacron
#ScandaleAlstom",1
1516,PierN9,"@PhilippePoutou C’est pas un concours de miss beauté l’élection présidentielle y a déjà arthaud, certains sondages vous donne à 0% ça rime à rien",2
1517,mariedupuis21,"@Anne_Hidalgo @2022avecHidalgo @partisocialiste Vous avez oublié ensemble nous pouvons faire #saccagelaFrance ! Sinon un tel niveau d’argument même les miss n’osent plus 😂😂",2
1518,ljl006,"@JeanPierreGrand @leJDD @lesRep_Senat @vpecresse @EmmanuelMacron @publicsenat @Midilibre Mais c’est quoi ces trous du cul qui appellent à voter comme si les gens leurs appartenaient , c’est fini la féodalité bande de pingouins, les gens votent ce qu’ils veulent maintenant.",1
1519,HenoHerve,"@Anne_Hidalgo @2022avecHidalgo @partisocialiste C’est une belle femme qui apporte de nouvelles idées pour la France",0
1520,Christine26320,"@grincheuse1 En faite ces les maires qui décide du président que sa va être et non pas le peuple , drôles de règle,
 2% hidalgo et 1000 parrainage et zemour 17% et 291 parrainage chercher l'erreur , la tu voit déjà que les élection son truqué ,constitution mon cul",0
1521,BouhafsTaha,"@billal_aberkane @SurTouriste @Steffranc1 @PaulVannierFI @vpecresse Prends du pq pour te peigner : vos cheveux ce sont des poils de cul",2
1522,parisiendu15,"@Anne_Hidalgo Que c’est creux, la journaliste obligée de lui demander mais concrètement que proposez vous? Même les discours de miss demandant la paix dans le monde sont plus recherchés",2
1523,jrwoody75,"@mtwit75 Je ne pense pas que Bertrand Delanoë @BertrandDelanoe souhaite soutenir Miss Hidalgo... Il doit même se sentir honteux de nous l'avoir mise dans les pattes à Paris vu le saccage de la capitale et la dette qui explose depuis 2014... Bertrand une réaction ??",0
1524,JuanBerjano,"📰🏆 Encore une belle reconnaissance internationale pour @anne_hidalgo qui vient de recevoir le prix de la femme de l'année décerné par l'association @WomenLegalW ! ⤵️
https://t.co/CoSlDE2Dno",0
1525,WilSedlex,"- QUESTION D'UN AVOCAT POUR TAUBIRA -
Miss @ChTaubira était ministre de la Justice quand les forces spéciales de la BRI furent lancées contre moi, avocat, aux moyens de faux témoignages de Miss Santiard sous l'emprise d'un certain Achoui.
Quel rôle a-t-elle joué en l'occurrence ? https://t.co/SxqjF4YmnO",0
1526,BARMOHA1,"@TaiebYohann @fszpiner @aurelie_pirillo Son problème de miss Hidalgo est tout d'abord d'oublier que de nos jours, il y a les archives des médias, donc les preuves de ses affirmations et de ses contradictions éventuelles.
Et qu'en plus les électeurs sont de moins en moins des pigeons.",0
1527,MISTERDIAS21,"@BFMTV Miss Taubira à eu le courage de se présenter mais le malheur vient toujours de ses amis(e), la politique politicienne avec future élection... Mister Dias !",0
1528,LovergneMaryse,"Anne Hidalgo c est vrai c est une belle femme. D ou l expression plus que jamais adaptée à sa personne «  Sois belle et tais-toi «",2
1529,Jihel93,"Ne pas peter plus haut que son cul Mme Pécresse car présidente de la région île de France c’est déjà beaucoup pour vous… https://t.co/Dz8hzOcZvy",1
1530,florquin_sylvie,"@AgretDenis @f_philippot @n_arthaud Déjà, vous mentez,la carte m'a coûté 20 euro et je ne regrette absolument pas ma cotisation. Ce que je regrette c'est les plus de 400 euro de PVque j'ai payé pour manifester avec les patriotes 🤣🤣.Lui a et bouge son cul pour les gens et leurs droits. Grand Respect Mr Philoppot. https://t.co/V0QDcOnxGq",1
1531,DLlabador,"@SobkowiakRolan2 @toufou1992 @Fettuccino2 @FrDesouche Monsieur et Madame Pécresse sont ""cul et chemise'' avec le couple Macron
Tout son baratin de campagne c'est du pipeau",1
1532,CazeneuveJp,"@Fred_Chev93 @Anne_Hidalgo @CaroleDelga D ici qqs semaines elle rejoindra celles et ceux qu'elle dénonce. C est le GD bal des faux cul ds ce qu il reste du ps",1
1533,GilbertJeanine1,"@nadine__morano @EmmanuelMacron @VlaPoutine @POTUS Miss conseillère international de Pécresse donne ses conseils😂😂😂😂",1
1534,KouatchouCedric,"@ChTaubira, Miss melon""je suis Jesus de lunion dela gauche""prend une gifle de @Anne_Hidalgo etune de @yjadot qui essaie dela soudoyer avec la @PrimairePop à coup de 150.000 € pour qu elle enleve sa candidature.

On sent bien qu ils ont été formé à l école du @partisocialiste. https://t.co/OYmc1zUFMA",1
1535,dim2k17,"@checanez @AgretDenis @f_philippot @n_arthaud Il t’a volé et tu lui donne ton cul 😂",1
1536,deeknag,"@Laurent_Potelle @CCalmier elle traine une casserole...
elle rejoint Macron
c est normal..
voila pourquoi HIDALGO n aurait jamais du accepter
de se présenter...elle va perdre Paris!",0
1537,diver_miss,"Petit message a caractère informatif...

""Je n’ai jamais appartenu à la Manif pour tous""

J'ai cru comprendre que Mme Pécresse n'aime pas beaucoup beaucoup cette photo
Alors a tous et à toutes je vous invite bien évidement a ne Surtout pas la RT ou la Diffuser https://t.co/yvsleQrvDP",0
1538,ADupiaf,"@alcarbon68 si nos politiciens avaient vécus cela, la France serait un Phare d'Alexandrie pour le monde entier, au lieu d'ouvrie son cul au LGTB. @EmmanuelMacron @JLMelenchon @ZemmourEric @vpecresse @cavousf5 @sandrousseau . Merci @SophiaAram POUR TON COURAGE DOUBLE FACE  merci de faire suiv https://t.co/8tGGUu1LTP",1
1539,yucpcc,"@Br3ttS1clair @infofrance2 Ton macron ne vaut guère mieux. La droite n'a aucun candidat au cul propre, il vous reste Taubira au pire.. Elle fera la même politique économique de toutes façons",1
1540,GilbertJeanine1,"@avecValerie @vpecresse Brassage de mots . 
Les infrastructures ne manquent pas, il faut les entretenir et les remplacer lorsqu’elles ont vécu .
Pour la seconde vue des athlètes, laissez-les vivre leur vie .
Les sportifs de haut-niveau comme les Miss-France , sont bien conseillés pour leur reconversion",0
1541,NickySa71339753,"@AnasseKazib Pecresse a donner son cul je pense",2
1542,paps56,"@JD_Berger @vpecresse C’est bien de croire en une serpillère",1
1543,GerEffe,"@kevinbossuet @CNEWS Ce qui manque à miss Pécresse c'est la sincérité et l'authenticité, tout est faux chez elle , surjoué !
6500 vues sur you tube pour #Pecresse à ce jour!
180000 vues pour notre futur président #ZemmourMontSaintMichel #Zemmour2eTour en 2 heures 🙏🙏🇫🇷🌿😏🚀🚀 https://t.co/X3RhPWelbN",0
1544,Hitchkiban,"@DD75007 @vpecresse Ben non désolée. Bien trop de casserole aux cul.
Alstom, passa vaccinal, passe numérique, passe carbone, passe européen, eugéniste... Berk berk berk elle ne vaut vraiment pas mieux que Macron.",1
1545,SpikeRelease,"@tropical_boy @ccastanette Mon cul, il n'y a aucune alternative, Mélenchon, Zemmour, Pécresse ce sont tous des chiens qui mangent dans la même gamelle. 
Aucun changement sans lutte des peuples.",1
1546,BouhafsTaha,"@Steffranc1 @billal_aberkane @SurTouriste @PaulVannierFI @vpecresse Le pire c'est qu'avec leurs djellabas ils ne savent pas si.c'est leur femme ou leur belle-mère qu'ils prennent par derrière",2
1547,SylvainSimon11,"Et une casserole de plus pour V. Pecresse. Même Ciotti l'avait prévenu pourtant https://t.co/BeNIZ9mYUl",0
1548,Fabien1431,"@PS13Ouest @Anne_Hidalgo @E_Coblence @AnneDutreize @AvecHidalgo2022 @GenerationAH @PS_Paris @partisocialiste Les causes les plus désespérées sont paraît-il les plus belles. Vous pouvez vous présenter à Miss Univers.",2
1549,JOHNWHITE2BFRAN,"@RaphaelChombart @vpecresse @BFMTV @AlainDuhamel Ils ont tout fait pour griller sa venue, ils réussissent à faire à tous les faux cul ayant refusé leur salles,un beau pied de nez.
Gardons le courage avec ce Z d'exception 👍👍👍🤩🤩",1
1550,Maewen56,"@GeoffroyDidier @vpecresse @avecValerie @lesRepublicains @FloPortelli @othmannasrou @AgnesEvren @AurelienPradie @GuilhemCarayon @Republicains_An Le bellâtre encore ridiculisé a ce niveau cela devient pathologique Geoffroy je le vois bien en latex une boule dans la bouche accroché à une laisse tenue par Valou.... La prochaine fois ferme la petite victime",1
1551,laurence_perez,"@ZohraBitan Et vous preferez miss Pecresse ?? Grande comediene en herbe ?",1
1552,Cec47575165,"Encore une casserole @vpecresse https://t.co/M1l868KIDW",0
1553,Miss_Hideko,"Valérie Pécresse s’était dite en 2012 favorable à la suppression du mariage pour les couples homosexuels et donc à un «démariage» des couples homos en «transfér[ant] les droits sur un statut d'union civile». 
En 2022, elle dit à @TETUmag qu’elle n’avait «pas écouté la question» https://t.co/8nK6AJvQmP https://t.co/G1f3OfXWup",0
1554,HydargosVega,"@GeoffroyDidier @vpecresse @avecValerie @lesRepublicains @FloPortelli @othmannasrou @AgnesEvren @AurelienPradie @GuilhemCarayon @Republicains_An Bluff ? Feint ? Fake? Rassurez moi vous parlez de Miss Pecresse détresse là ??",1
1555,FredericMinouf1,"@GeoffroyDidier @vpecresse @avecValerie @lesRepublicains @FloPortelli @othmannasrou @AgnesEvren @AurelienPradie @GuilhemCarayon @Republicains_An Avec 100 000 adhérents pour le mouvement de reconquête, et des meetings jusqu’à 6000 personnes 🇫🇷

Tu parles de quel flop, espèce de trou du cul !

Ah, tu parles peut-être de son premier grand meeting parisien de dimanche dernier au Zénith, mais tu te trompes c’est Pécresse 🤢🤮",1
1556,sunday_foot,"@JD_Berger @vpecresse Chez #LR ils viennent de comprendre  la nullité de la Miss 20h02 alors ils se défoulent !!",1
1557,REC0NQUETE,"@Lavarenien94 @GeoffroyDidier @vpecresse @avecValerie @lesRepublicains @FloPortelli @othmannasrou @AgnesEvren @AurelienPradie @GuilhemCarayon @Republicains_An Ce trou du cul n’a pas compris l’intérêt de ce meeting",1
1558,SbastienGROSSE1,"@presqueparfaite Imagine la miss taubira , ou la maire de Paris!!",0
1559,foulecamp1,"Certains chroniqueurs trouvent très naturel Valérie Pecresse lors de son dernier https://t.co/HkRYQwp6Lb ben je n’aimerais pas travailler avec elle, car son naturel ressemble à se comporter comme si elle avait un manche à balai dans le cul .🙄🤣🤣",1
1560,JVerier,"@JVerier Pas belle la vie LR bravo Ciotti bon choix à droite???foutage de gueule à droite de LREM!!!🤮🤮🤮mâle à droite LR ou sont ils??Pécresse qui donne comme excuse de sa nullité d'être une femme 🤣😂mais des fois ça sert ça dépend!!",2
1561,ValflynReturn,"@Anne_Hidalgo C'est toi qui me scandalise d'être une telle garce hypocrite et mensongère. Tu représentes bien le PS, de gros traître opportunistes qui roulent pour la droite. Tu es là quintessence de la faillite morale, mais tu viens qd même ouvrir ta gueule #plusjamaisPS #hidalgoDegage",2
1562,Calibre155mm,"@ChovetFrancois1 @fdelahalle @AnvCop21 @EmmanuelMacron @ZemmourEric @vpecresse @MLP_officiel @amisdelaterre @baptistelegrand @LiseBarcellini @CecileAzzaro @greenpeacefr Ah ouais pour tous vous sucer la queue j’avoue, toute la putain de droite s’incline 

Mais le communisme si ça a jamais marcher sans tourner en dictature c’est qu’il y a une putain de raison enfaite",1
1563,14FGerard,"@AnvCop21 @amisdelaterre @ZemmourEric @MLP_officiel @vpecresse @EmmanuelMacron @Vert_le_media @Reporterre @libe @PalomaMoritz @CamilleEtienne_ L'on s'en fou du climat
l'on votera pour le candidat qui dit ce que nous pensons
donc votre action hystérique ne vaut rien
allez calmez-vous
DE TOUTE FAÇON JE VOTE ZEMMOUR...!",1
1564,Calibre155mm,"@ChovetFrancois1 @fdelahalle @AnvCop21 @EmmanuelMacron @ZemmourEric @vpecresse @MLP_officiel @amisdelaterre @baptistelegrand @LiseBarcellini @CecileAzzaro @greenpeacefr Mélenchon et son contrôle fiscale dans un 300 mètre carré contre un mec qui s’fais juste choper a voler 30 balles de fruits et légumes dans un coccimarket 

Qui baise qui dans cette histoire?",1
1565,Colonel_Popov,"Je saurai aussi être une chienne de guerre ! https://t.co/4pDCf1YeqW https://t.co/BEgGXUm7DX",?
1566,matkb3,"@NMalaboeuf @ZemmourEric @vpecresse @TF1 Une bourgeoise hystérique sur le plateau. Conseille: cacher les micros et caméras ça va voler LOL",2
1567,Gadulkaa,"@Anne_Hidalgo HIDALGO la haine socialiste hystérique !",2
1568,ChazalonNicolas,"@Anne_Hidalgo En fait a part avoir sucer Hollande elle a fait quoi dans sa vie pour se croire indispensable ?",2
1569,Fabrice08243751,"@mimijedi @Isabelle89100 @partisocialiste @Anne_Hidalgo @MDelafosse vas sucer Poutine et nous fait pas chier ! #5èmecolonne",2
1570,Veroniq37152644,"@2022Elections @Anne_Hidalgo @JLMelenchon La salope ! Appelé un 🐈 un 🐈",2
1571,bureau_vote,"@vpecresse Waourf Whaourf oh la chienne",2
1572,MonteilGuy1,"@brisavoine @Paris @IDFmobilites @vpecresse @Anne_Hidalgo @UKRinFRA @moutet @frasermatthew @DidierRykner Jamais lu un truc aussi vomitif. C'est garce aux morts russes de Stalingrad entre autres que peut être vous êtes là !",?
1573,benjaminbzh291,"@DeGoodenough @brisavoine @Paris @IDFmobilites @vpecresse @Anne_Hidalgo @UKRinFRA @moutet @frasermatthew @DidierRykner Fils de pute.",1
1574,pute_a_pastel,"@brisavoine @Paris @IDFmobilites @vpecresse @Anne_Hidalgo @UKRinFRA @moutet @frasermatthew @DidierRykner Tsais genre les ukrainiens faisaient partis de l'URSS hein idiot",1
1575,le_quizz,"Par contre les rescapés de la #rueDeTrévise t'en as a rien à foutre salope 
 #hidalgoDegage RT @Anne_Hidalgo: La Ville de Paris a 
également mobilisé ses bailleurs sociaux ainsi que les acteurs hôteliers et immobiliers parisiens pour l’accueil et l’hébergement des réfugiés.",2
